"financial_summary_sales_id","actual_units","actual_amount","forcast_unit","forcast_amount","location_id","sales_class_id","report_begin_date_id","report_end_date_id"
2015070112,987154,1545878.23,925654,1449570.00,12,1,20150701,20150731
2015070201,5352395,8125507.70,5832504,8854366.00,1,2,20150701,20150731
2015070202,3333800,5216458.93,3281792,5135082.00,2,2,20150701,20150731
2015070203,2819288,4324549.51,2758109,4230707.00,3,2,20150701,20150731
2015070204,2994620,4659516.81,2932032,4562133.00,4,2,20150701,20150731
2015070205,2249361,3587032.72,2490267,3971204.00,5,2,20150701,20150731
2015070206,4586786,7166111.22,5007852,7823960.00,6,2,20150701,20150731
2015070207,4645536,7327988.06,4424873,6979909.00,7,2,20150701,20150731
2015070208,3218697,4851326.00,3400231,5124941.00,8,2,20150701,20150731
2015070209,2908623,4606954.81,2369655,3753286.00,9,2,20150701,20150731
2015070210,1567225,2452613.10,1701849,2663293.00,10,2,20150701,20150731
2015070211,3005415,4716881.48,2913148,4572073.00,11,2,20150701,20150731
2015070212,4570629,7065393.38,4551432,7035719.00,12,2,20150701,20150731
2015070301,2525700,1959966.23,2273130,1763970.00,1,3,20150701,20150731
2015070302,3967152,3219783.87,4300789,3490568.00,2,3,20150701,20150731
2015070303,6397333,4906236.14,5895142,4521097.00,3,3,20150701,20150731
2015070304,3037095,2359073.04,3039524,2360960.00,4,3,20150701,20150731
2015070305,3728095,2861283.01,3097301,2377154.00,5,3,20150701,20150731
2015070306,598155,463077.01,552755,427929.00,6,3,20150701,20150731
2015070307,4636453,3574255.07,4473713,3448799.00,7,3,20150701,20150731
2015070308,4464107,3509025.45,4624368,3634999.00,8,3,20150701,20150731
2015070309,2980154,2244774.30,2715814,2045663.00,9,3,20150701,20150731
2015070310,4288135,3297478.31,4656485,3580732.00,10,3,20150701,20150731
2015070311,3938508,3065427.50,4041696,3145742.00,11,3,20150701,20150731
2015070312,3407786,2666370.33,3626225,2837285.00,12,3,20150701,20150731
2015070401,714905,608357.39,737495,627581.00,1,4,20150701,20150731
2015070402,4477058,3568868.67,4177542,3330111.00,2,4,20150701,20150731
2015070403,5211323,4088085.35,5617285,4406547.00,3,4,20150701,20150731
2015070404,1890863,1445836.51,1897859,1451186.00,4,4,20150701,20150731
2015070405,2779298,2189504.81,2790415,2198263.00,5,4,20150701,20150731
2015070406,4794415,3660735.66,4474627,3416565.00,6,4,20150701,20150731
2015070407,1859183,1452052.80,1972964,1540918.00,7,4,20150701,20150731
2015070408,6455255,4974599.28,6103443,4703484.00,8,4,20150701,20150731
2015070409,3307136,2543853.99,3084235,2372398.00,9,4,20150701,20150731
2015070410,2534692,2004571.41,2540268,2008981.00,10,4,20150701,20150731
2015070411,4579289,3652429.19,3479343,2775116.00,11,4,20150701,20150731
2015070412,3538821,2750688.93,3562177,2768843.00,12,4,20150701,20150731
2015070501,2875524,2245159.78,2897090,2261998.00,1,5,20150701,20150731
2015070502,3620841,2879804.61,3401780,2705576.00,2,5,20150701,20150731
2015070503,2652698,2061297.60,2740237,2129320.00,3,5,20150701,20150731
2015070504,785585,607342.03,822350,635766.00,4,5,20150701,20150731
2015070505,3752645,2935056.47,3880610,3035142.00,5,5,20150701,20150731
2015020506,1914841,1488776.63,3495997,2737530.00,6,5,20150202,20150227
2015070506,3500198,2740818.60,3495997,2737530.00,6,5,20150701,20150731
2015070507,2945633,2258240.68,2882596,2209914.00,7,5,20150701,20150731
2015010508,949920,713674.90,6796467,5266153.00,8,5,20150101,20150130
2015070508,5882350,4557861.72,6796467,5266153.00,8,5,20150701,20150731
2015070509,6627038,5127213.21,8110831,6275196.00,9,5,20150701,20150731
2015070510,2388096,1804611.68,2408394,1819951.00,10,5,20150701,20150731
2015010511,595891,465390.87,3224198,2510376.00,11,5,20150101,20150130
2015070511,3090385,2406187.65,3224198,2510376.00,11,5,20150701,20150731
2015040512,2392987,1794391.79,2341161,1758494.00,12,5,20150401,20150430
2015070512,2595235,1949333.98,2341161,1758494.00,12,5,20150701,20150731
2015070601,2159562,1625319.54,2365584,1780375.00,1,6,20150701,20150731
2015020602,1152339,881936.51,2894616,2243174.00,2,6,20150202,20150227
2015070602,2667112,2066870.11,2894616,2243174.00,2,6,20150701,20150731
2015040603,4878758,3755770.14,6131683,4715110.00,3,6,20150401,20150430
2015070603,5593581,4301323.05,6131683,4715110.00,3,6,20150701,20150731
2015070604,1236607,957315.64,1224488,947934.00,4,6,20150701,20150731
2015030605,562354,466633.54,1351876,1109469.00,5,6,20150302,20150331
2015020605,562354,466633.54,1351876,1109469.00,5,6,20150202,20150227
2015070605,1443541,1184697.74,1351876,1109469.00,5,6,20150701,20150731
2015070606,2491683,1927151.75,2604057,2014066.00,6,6,20150701,20150731
2015050607,2706649,2066602.31,2519078,1923387.00,7,6,20150501,20150529
2015010607,270508,210996.24,2519078,1923387.00,7,6,20150101,20150130
2015070607,2706649,2066602.31,2519078,1923387.00,7,6,20150701,20150731
2015030608,971440,788617.88,1674494,1347480.00,8,6,20150302,20150331
2015070608,1567732,1261567.49,1674494,1347480.00,8,6,20150701,20150731
2015070609,4249288,3244453.53,4426483,3379747.00,9,6,20150701,20150731
2015050610,2448855,1892628.84,2267884,1752764.00,10,6,20150501,20150529
2015020610,919067,717515.61,2267884,1752764.00,10,6,20150202,20150227
2015070610,2448855,1892628.84,2267884,1752764.00,10,6,20150701,20150731
2015040611,1937081,1463626.32,2406575,1829255.00,11,6,20150401,20150430
2015070611,2377569,1807206.96,2406575,1829255.00,11,6,20150701,20150731
2015010612,0,0.00,2865033,2160501.00,12,6,20150101,20150130
2015070612,3000349,2262541.80,2865033,2160501.00,12,6,20150701,20150731
2015050207,4645536,7327988.06,4424873,6979909.00,7,2,20150501,20150529
2015050208,3218697,4851326.00,3400231,5124941.00,8,2,20150501,20150529
2015050209,2908623,4606954.81,2369655,3753286.00,9,2,20150501,20150529
2015050210,1567225,2452613.10,1701849,2663293.00,10,2,20150501,20150529
2015050211,2797242,4381285.79,2913148,4572073.00,11,2,20150501,20150529
2015050212,4336573,6706234.45,4551432,7035719.00,12,2,20150501,20150529
2015050301,2525700,1959966.23,2273130,1763970.00,1,3,20150501,20150529
2015050302,3967152,3219783.87,4300789,3490568.00,2,3,20150501,20150529
2015050303,6369368,4883864.14,5895142,4521097.00,3,3,20150501,20150529
2015050304,2266461,1772728.31,3039524,2360960.00,4,3,20150501,20150529
2015050305,3193908,2445097.92,3097301,2377154.00,5,3,20150501,20150529
2015050306,598155,463077.01,552755,427929.00,6,3,20150501,20150529
2015050307,4636453,3574255.07,4473713,3448799.00,7,3,20150501,20150529
2015050308,4464107,3509025.45,4624368,3634999.00,8,3,20150501,20150529
2015050309,2980154,2244774.30,2715814,2045663.00,9,3,20150501,20150529
2015050310,3389977,2608989.48,4656485,3580732.00,10,3,20150501,20150529
2015050311,3807998,2962324.60,4041696,3145742.00,11,3,20150501,20150529
2015050312,3407786,2666370.33,3626225,2837285.00,12,3,20150501,20150529
2015050401,714905,608357.39,737495,627581.00,1,4,20150501,20150529
2015050402,3965905,3081736.28,4177542,3330111.00,2,4,20150501,20150529
2015050403,4614260,3627331.83,5617285,4406547.00,3,4,20150501,20150529
2015050404,1890863,1445836.51,1897859,1451186.00,4,4,20150501,20150529
2015050405,2779298,2189504.81,2790415,2198263.00,5,4,20150501,20150529
2015050406,4469176,3412675.87,4474627,3416565.00,6,4,20150501,20150529
2015050407,1859183,1452052.80,1972964,1540918.00,7,4,20150501,20150529
2015050408,5809828,4465292.83,6103443,4703484.00,8,4,20150501,20150529
2015050409,3307136,2543853.99,3084235,2372398.00,9,4,20150501,20150529
2015050410,2534692,2004571.41,2540268,2008981.00,10,4,20150501,20150529
2015050411,4579289,3652429.19,3479343,2775116.00,11,4,20150501,20150529
2015050412,3538821,2750688.93,3562177,2768843.00,12,4,20150501,20150529
2015050501,2875524,2245159.78,2897090,2261998.00,1,5,20150501,20150529
2015050502,3620841,2879804.61,3401780,2705576.00,2,5,20150501,20150529
2015050503,2652698,2061297.60,2740237,2129320.00,3,5,20150501,20150529
2015050504,785585,607342.03,822350,635766.00,4,5,20150501,20150529
2015050505,3752645,2935056.47,3880610,3035142.00,5,5,20150501,20150529
2015050506,3500198,2740818.60,3495997,2737530.00,6,5,20150501,20150529
2015050507,2945633,2258240.68,2882596,2209914.00,7,5,20150501,20150529
2015050508,5882350,4557861.72,6796467,5266153.00,8,5,20150501,20150529
2015050509,6627038,5127213.21,8110831,6275196.00,9,5,20150501,20150529
2015050510,2388096,1804611.68,2408394,1819951.00,10,5,20150501,20150529
2015050511,3090385,2406187.65,3224198,2510376.00,11,5,20150501,20150529
2015050512,2595235,1949333.98,2341161,1758494.00,12,5,20150501,20150529
2015050601,2159562,1625319.54,2365584,1780375.00,1,6,20150501,20150529
2015050602,2483535,1925515.82,2894616,2243174.00,2,6,20150501,20150529
2015050603,5593581,4301323.05,6131683,4715110.00,3,6,20150501,20150529
2015050604,1236607,957315.64,1224488,947934.00,4,6,20150501,20150529
2015050605,1443541,1184697.74,1351876,1109469.00,5,6,20150501,20150529
2015050606,1753353,1388170.85,2604057,2014066.00,6,6,20150501,20150529
2015050608,1200734,975309.05,1674494,1347480.00,8,6,20150501,20150529
2015050609,4249288,3244453.53,4426483,3379747.00,9,6,20150501,20150529
2015050611,2377569,1807206.96,2406575,1829255.00,11,6,20150501,20150529
2015050612,3000349,2262541.80,2865033,2160501.00,12,6,20150501,20150529
2015060101,2781521,4277601.98,2687783,4133447.00,1,1,20150601,20150630
2015060102,2650412,4043268.58,2990780,4525705.00,2,1,20150601,20150630
2015060103,7220181,11155648.01,7646171,11813831.00,3,1,20150601,20150630
2015060104,1262460,1972441.04,1165250,1820563.00,4,1,20150601,20150630
2015060105,2564658,3983197.67,2668270,4144119.00,5,1,20150601,20150630
2015060106,3120096,4863977.63,3227739,5031785.00,6,1,20150601,20150630
2015060107,1812334,2745845.68,1828645,2770558.00,7,1,20150601,20150630
2015060108,4946901,7715270.77,4925629,7682095.00,8,1,20150601,20150630
2015060109,1795519,2751613.89,1727648,2647603.00,9,1,20150601,20150630
2015060110,1721612,2756156.66,1805110,2889830.00,10,1,20150601,20150630
2015060111,1176940,1805287.77,1290514,1979498.00,11,1,20150601,20150630
2015060112,987154,1545878.23,925654,1449570.00,12,1,20150601,20150630
2015060201,5352395,8125507.70,5832504,8854366.00,1,2,20150601,20150630
2015060202,3333800,5216458.93,3281792,5135082.00,2,2,20150601,20150630
2015060203,2506833,3834182.63,2758109,4230707.00,3,2,20150601,20150630
2015060204,2994620,4659516.81,2932032,4562133.00,4,2,20150601,20150630
2015060205,2249361,3587032.72,2490267,3971204.00,5,2,20150601,20150630
2015060206,4586786,7166111.22,5007852,7823960.00,6,2,20150601,20150630
2015060207,4645536,7327988.06,4424873,6979909.00,7,2,20150601,20150630
2015060208,3218697,4851326.00,3400231,5124941.00,8,2,20150601,20150630
2015060209,2908623,4606954.81,2369655,3753286.00,9,2,20150601,20150630
2015060210,1567225,2452613.10,1701849,2663293.00,10,2,20150601,20150630
2015060211,3005415,4716881.48,2913148,4572073.00,11,2,20150601,20150630
2015060212,4570629,7065393.38,4551432,7035719.00,12,2,20150601,20150630
2015060301,2525700,1959966.23,2273130,1763970.00,1,3,20150601,20150630
2015060302,3967152,3219783.87,4300789,3490568.00,2,3,20150601,20150630
2015060303,6397333,4906236.14,5895142,4521097.00,3,3,20150601,20150630
2015060304,3007101,2336577.54,3039524,2360960.00,4,3,20150601,20150630
2015060305,3728095,2861283.01,3097301,2377154.00,5,3,20150601,20150630
2015060306,598155,463077.01,552755,427929.00,6,3,20150601,20150630
2015060307,4636453,3574255.07,4473713,3448799.00,7,3,20150601,20150630
2015060308,4464107,3509025.45,4624368,3634999.00,8,3,20150601,20150630
2015060309,2980154,2244774.30,2715814,2045663.00,9,3,20150601,20150630
2015060310,3907339,3009634.61,4656485,3580732.00,10,3,20150601,20150630
2015060311,3938508,3065427.50,4041696,3145742.00,11,3,20150601,20150630
2015060312,3407786,2666370.33,3626225,2837285.00,12,3,20150601,20150630
2015060401,714905,608357.39,737495,627581.00,1,4,20150601,20150630
2015060402,4413325,3520431.59,4177542,3330111.00,2,4,20150601,20150630
2015060403,5211323,4088085.35,5617285,4406547.00,3,4,20150601,20150630
2015060404,1890863,1445836.51,1897859,1451186.00,4,4,20150601,20150630
2015060405,2779298,2189504.81,2790415,2198263.00,5,4,20150601,20150630
2015060406,4794415,3660735.66,4474627,3416565.00,6,4,20150601,20150630
2015060407,1859183,1452052.80,1972964,1540918.00,7,4,20150601,20150630
2015060408,6455255,4974599.28,6103443,4703484.00,8,4,20150601,20150630
2015060409,3307136,2543853.99,3084235,2372398.00,9,4,20150601,20150630
2015060410,2534692,2004571.41,2540268,2008981.00,10,4,20150601,20150630
2015060411,4579289,3652429.19,3479343,2775116.00,11,4,20150601,20150630
2015060412,3538821,2750688.93,3562177,2768843.00,12,4,20150601,20150630
2015060501,2875524,2245159.78,2897090,2261998.00,1,5,20150601,20150630
2015060502,3620841,2879804.61,3401780,2705576.00,2,5,20150601,20150630
2015060503,2652698,2061297.60,2740237,2129320.00,3,5,20150601,20150630
2015060504,785585,607342.03,822350,635766.00,4,5,20150601,20150630
2015060505,3752645,2935056.47,3880610,3035142.00,5,5,20150601,20150630
2015060506,3500198,2740818.60,3495997,2737530.00,6,5,20150601,20150630
2015060507,2945633,2258240.68,2882596,2209914.00,7,5,20150601,20150630
2015060508,5882350,4557861.72,6796467,5266153.00,8,5,20150601,20150630
2015060509,6627038,5127213.21,8110831,6275196.00,9,5,20150601,20150630
2015060510,2388096,1804611.68,2408394,1819951.00,10,5,20150601,20150630
2015060511,3090385,2406187.65,3224198,2510376.00,11,5,20150601,20150630
2015060512,2595235,1949333.98,2341161,1758494.00,12,5,20150601,20150630
2015060601,2159562,1625319.54,2365584,1780375.00,1,6,20150601,20150630
2015060602,2667112,2066870.11,2894616,2243174.00,2,6,20150601,20150630
2015060603,5593581,4301323.05,6131683,4715110.00,3,6,20150601,20150630
2015060604,1236607,957315.64,1224488,947934.00,4,6,20150601,20150630
2015060605,1443541,1184697.74,1351876,1109469.00,5,6,20150601,20150630
2015060606,2491683,1927151.75,2604057,2014066.00,6,6,20150601,20150630
2015060607,2706649,2066602.31,2519078,1923387.00,7,6,20150601,20150630
2015060608,1567732,1261567.49,1674494,1347480.00,8,6,20150601,20150630
2015060609,4249288,3244453.53,4426483,3379747.00,9,6,20150601,20150630
2015060610,2448855,1892628.84,2267884,1752764.00,10,6,20150601,20150630
2015060611,2377569,1807206.96,2406575,1829255.00,11,6,20150601,20150630
2015060612,3000349,2262541.80,2865033,2160501.00,12,6,20150601,20150630
2015070101,2781521,4277601.98,2687783,4133447.00,1,1,20150701,20150731
2015070102,3263263,4938031.04,2990780,4525705.00,2,1,20150701,20150731
2015070103,7220181,11155648.01,7646171,11813831.00,3,1,20150701,20150731
2015070104,1262460,1972441.04,1165250,1820563.00,4,1,20150701,20150731
2015070105,2564658,3983197.67,2668270,4144119.00,5,1,20150701,20150731
2015070106,3120096,4863977.63,3227739,5031785.00,6,1,20150701,20150731
2013120607,6949085,5283902.86,6467513,4917728.00,7,6,20131202,20131231
2013080608,1470910,1110170.33,4077739,3145654.00,8,6,20130801,20130830
2013060608,544120,424101.97,4077739,3145654.00,8,6,20130603,20130628
2013050608,162108,128119.07,4077739,3145654.00,8,6,20130501,20130531
2013120608,3817751,2945093.10,4077739,3145654.00,8,6,20131202,20131231
2013090609,4495493,3459992.38,4682955,3604274.00,9,6,20130902,20130930
2013030609,55479,43828.41,4682955,3604274.00,9,6,20130301,20130329
2013120609,4495493,3459992.38,4682955,3604274.00,9,6,20131202,20131231
2013040610,217669,185149.25,3611193,2803758.00,10,6,20130401,20130430
2013120610,3899356,3027489.33,3611193,2803758.00,10,6,20131202,20131231
2013070611,2597469,1976092.31,4533192,3543106.00,11,6,20130701,20130731
2013020611,0,0.00,4533192,3543106.00,11,6,20130201,20130228
2013120611,4478554,3500401.05,4533192,3543106.00,11,6,20131202,20131231
2013090612,3610790,2928732.77,4404228,3562983.00,12,6,20130902,20130930
2013120612,4612241,3731263.02,4404228,3562983.00,12,6,20131202,20131231
2014010101,494055,760498.86,10991899,17056287.00,1,1,20140101,20140131
2014010102,1498002,2319805.90,7714240,12149938.00,2,1,20140101,20140131
2014010103,114023,177146.13,8861580,13800035.00,3,1,20140101,20140131
2014010104,1249319,1922202.21,9209654,14173890.00,4,1,20140101,20140131
2014010105,907992,1384687.80,8450303,13062219.00,5,1,20140101,20140131
2014010106,1024386,1577247.12,14113171,21992581.00,6,1,20140101,20140131
2014010107,1258679,1916590.51,12267695,19079367.00,7,1,20140101,20140131
2014010108,135312,208380.48,10008866,15207790.00,8,1,20140101,20140131
2014010109,744228,1103466.86,7545324,11656062.00,9,1,20140101,20140131
2014010110,297224,570997.03,9998475,15532976.00,10,1,20140101,20140131
2014010111,383729,577358.65,10933047,16727845.00,11,1,20140101,20140131
2014010112,555952,872399.88,5340872,8350948.00,12,1,20140101,20140131
2014010201,484197,735979.44,6661822,10408396.00,1,2,20140101,20140131
2014010202,1138791,1818876.99,6207095,9621755.00,2,2,20140101,20140131
2014010203,620191,929542.27,10857978,16643876.00,3,2,20140101,20140131
2014010204,620053,939690.32,5625136,8808998.00,4,2,20140101,20140131
2014010205,1926734,2882008.72,10358757,16005694.00,5,2,20140101,20140131
2014010206,745617,1226167.16,9873703,15618034.00,6,2,20140101,20140131
2014010207,2104422,3193249.94,12749845,19470715.00,7,2,20140101,20140131
2014010208,1295484,1930141.61,12550719,19541163.00,8,2,20140101,20140131
2014010209,262406,414365.31,5860328,9237076.00,9,2,20140101,20140131
2014010210,518382,787940.64,9082425,14009697.00,10,2,20140101,20140131
2014010211,650195,1035045.42,8877116,13929000.00,11,2,20140101,20140131
2014010212,1424520,2138916.78,8388000,12957418.00,12,2,20140101,20140131
2014010301,769631,593924.24,6313352,4960935.00,1,3,20140101,20140131
2014010302,0,0.00,8595490,6760919.00,2,3,20140101,20140131
2014010303,0,0.00,6629358,5199569.00,3,3,20140101,20140131
2014010304,582123,448234.71,4911093,3873676.00,4,3,20140101,20140131
2014010305,1524174,1151970.71,9843362,7587472.00,5,3,20140101,20140131
2014010306,766989,634530.00,4897825,3860177.00,6,3,20140101,20140131
2014010307,1704606,1305728.20,5622443,4443437.00,7,3,20140101,20140131
2014010308,1088064,828995.96,9985566,7605590.00,8,3,20140101,20140131
2014010309,34834,25777.16,5376026,4126449.00,9,3,20140101,20140131
2014010310,250960,197856.86,8402501,6401347.00,10,3,20140101,20140131
2014010311,493055,391436.36,9231394,7103306.00,11,3,20140101,20140131
2014010312,400015,327412.28,9766680,7542863.00,12,3,20140101,20140131
2014010401,1013071,781280.36,8853626,6928408.00,1,4,20140101,20140131
2014010402,720436,550917.41,7080727,5405045.00,2,4,20140101,20140131
2014010403,180139,144111.20,11027819,8400893.00,3,4,20140101,20140131
2014010404,260579,203251.62,8195245,6308730.00,4,4,20140101,20140131
2014010405,487900,398419.14,8740481,6783806.00,5,4,20140101,20140131
2014010406,1131562,878884.21,13205230,10120498.00,6,4,20140101,20140131
2014010407,1000872,786585.30,7451634,5757513.00,7,4,20140101,20140131
2014010408,71060,56848.00,9669910,7359862.00,8,4,20140101,20140131
2014010409,1414710,1072067.24,9292331,7116699.00,9,4,20140101,20140131
2014010410,933837,736517.24,9886486,7684189.00,10,4,20140101,20140131
2014010411,55753,44719.48,6102769,4624867.00,11,4,20140101,20140131
2014010412,611282,529675.85,9697717,7723244.00,12,4,20140101,20140131
2014010501,1187944,928259.44,11371840,8781405.00,1,5,20140101,20140131
2014010502,541359,441315.86,7068750,5550831.00,2,5,20140101,20140131
2014010503,387219,302030.82,7035767,5392589.00,3,5,20140101,20140131
2014010504,1383524,1031555.49,8222864,6297672.00,4,5,20140101,20140131
2014010506,127212,94136.88,8331199,6485767.00,6,5,20140101,20140131
2014010507,104748,82750.92,13538931,10478802.00,7,5,20140101,20140131
2014010508,366277,306610.48,9315845,7205218.00,8,5,20140101,20140131
2014010509,2786949,2125884.70,10932603,8436583.00,9,5,20140101,20140131
2014010511,487154,381977.45,7977323,6209606.00,11,5,20140101,20140131
2014010512,718711,549885.79,7704288,5956756.00,12,5,20140101,20140131
2014010602,0,0.00,11762256,9124074.00,2,6,20140101,20140131
2014010603,820606,652545.89,8266523,6341143.00,3,6,20140101,20140131
2014010604,769142,582778.89,6719492,5293484.00,4,6,20140101,20140131
2014010605,183000,148230.00,6352452,4931730.00,5,6,20140101,20140131
2014010606,521321,457563.44,11916411,9190790.00,6,6,20140101,20140131
2014010608,1074743,839911.65,10719779,8371982.00,8,6,20140101,20140131
2014010609,697573,536154.61,14476359,11185376.00,9,6,20140101,20140131
2014010610,0,0.00,13996996,10902770.00,10,6,20140101,20140131
2014010611,148864,122872.35,7151717,5674806.00,11,6,20140101,20140131
2014020101,2622232,4040658.07,10991899,17056287.00,1,1,20140203,20140228
2014020102,1498002,2319805.90,7714240,12149938.00,2,1,20140203,20140228
2014020103,525776,840439.04,8861580,13800035.00,3,1,20140203,20140228
2014020104,2263955,3450041.10,9209654,14173890.00,4,1,20140203,20140228
2014020105,1842752,2825900.77,8450303,13062219.00,5,1,20140203,20140228
2014020106,2296058,3527864.80,14113171,21992581.00,6,1,20140203,20140228
2014020107,2505835,3895078.79,12267695,19079367.00,7,1,20140203,20140228
2014020108,395875,609647.50,10008866,15207790.00,8,1,20140203,20140228
2014020109,1014100,1583029.40,7545324,11656062.00,9,1,20140203,20140228
2014020110,629129,1085449.78,9998475,15532976.00,10,1,20140203,20140228
2014020111,1806168,2682426.13,10933047,16727845.00,11,1,20140203,20140228
2014020112,698692,1092219.48,5340872,8350948.00,12,1,20140203,20140228
2014020201,1458629,2210489.94,6661822,10408396.00,1,2,20140203,20140228
2014020202,2726465,4237698.33,6207095,9621755.00,2,2,20140203,20140228
2014020203,1028584,1575415.80,10857978,16643876.00,3,2,20140203,20140228
2014020204,1002138,1527757.34,5625136,8808998.00,4,2,20140203,20140228
2014020205,2619809,3972631.54,10358757,16005694.00,5,2,20140203,20140228
2014020206,1999512,3198544.00,9873703,15618034.00,6,2,20140203,20140228
2014020207,2830835,4378755.96,12749845,19470715.00,7,2,20140203,20140228
2014020208,1295484,1930141.61,12550719,19541163.00,8,2,20140203,20140228
2014020209,2270833,3600533.90,5860328,9237076.00,9,2,20140203,20140228
2014020210,2169971,3287785.75,9082425,14009697.00,10,2,20140203,20140228
2014020211,1448425,2309738.91,8877116,13929000.00,11,2,20140203,20140228
2014020212,2662545,4033342.64,8388000,12957418.00,12,2,20140203,20140228
2014020301,964348,758187.50,6313352,4960935.00,1,3,20140203,20140228
2014020302,683750,515957.75,8595490,6760919.00,2,3,20140203,20140228
2014020303,86651,75906.28,6629358,5199569.00,3,3,20140203,20140228
2014020304,582123,448234.71,4911093,3873676.00,4,3,20140203,20140228
2014020305,2089189,1587032.26,9843362,7587472.00,5,3,20140203,20140228
2014020306,2326658,1857310.50,4897825,3860177.00,6,3,20140203,20140228
2014020307,2214099,1710214.69,5622443,4443437.00,7,3,20140203,20140228
2014020308,1088064,828995.96,9985566,7605590.00,8,3,20140203,20140228
2014020309,863715,638568.88,5376026,4126449.00,9,3,20140203,20140228
2014020310,486596,376869.53,8402501,6401347.00,10,3,20140203,20140228
2014020311,765647,617333.35,9231394,7103306.00,11,3,20140203,20140228
2014020312,1027026,814662.53,9766680,7542863.00,12,3,20140203,20140228
2014020401,1949610,1505037.70,8853626,6928408.00,1,4,20140203,20140228
2014020402,1203656,903668.01,7080727,5405045.00,2,4,20140203,20140228
2014020403,180139,144111.20,11027819,8400893.00,3,4,20140203,20140228
2014020404,1484412,1146337.33,8195245,6308730.00,4,4,20140203,20140228
2014020405,1622076,1278086.05,8740481,6783806.00,5,4,20140203,20140228
2014020406,1628781,1271438.61,13205230,10120498.00,6,4,20140203,20140228
2014020407,2459812,1916680.22,7451634,5757513.00,7,4,20140203,20140228
2014020408,332444,281298.44,9669910,7359862.00,8,4,20140203,20140228
2014020409,4025852,3120247.02,9292331,7116699.00,9,4,20140203,20140228
2014020410,1991380,1584560.97,9886486,7684189.00,10,4,20140203,20140228
2014020411,55753,44719.48,6102769,4624867.00,11,4,20140203,20140228
2014020412,2461553,1964746.04,9697717,7723244.00,12,4,20140203,20140228
2014020501,3240345,2542678.07,11371840,8781405.00,1,5,20140203,20140228
2014020502,541359,441315.86,7068750,5550831.00,2,5,20140203,20140228
2014020503,1056161,832635.61,7035767,5392589.00,3,5,20140203,20140228
2014020504,2918391,2185008.04,8222864,6297672.00,4,5,20140203,20140228
2014020505,938732,699167.59,11296816,8619493.00,5,5,20140203,20140228
2014020506,588820,435726.80,8331199,6485767.00,6,5,20140203,20140228
2014020507,207893,164235.47,13538931,10478802.00,7,5,20140203,20140228
2014020509,3801176,2898319.98,10932603,8436583.00,9,5,20140203,20140228
2014020510,1206645,932621.03,10977162,8477101.00,10,5,20140203,20140228
2014020511,828024,644617.79,7977323,6209606.00,11,5,20140203,20140228
2014020512,1024574,798368.89,7704288,5956756.00,12,5,20140203,20140228
2014100308,7867487,5995719.41,9985566,7605590.00,8,3,20141001,20141031
2014100309,4148492,3191517.46,5376026,4126449.00,9,3,20141001,20141031
2014100310,6939471,5291488.07,8402501,6401347.00,10,3,20141001,20141031
2014100311,6525559,5034016.89,9231394,7103306.00,11,3,20141001,20141031
2014100312,7204279,5601780.34,9766680,7542863.00,12,3,20141001,20141031
2014100401,7662837,5967542.27,8853626,6928408.00,1,4,20141001,20141031
2014100402,5953617,4538446.70,7080727,5405045.00,2,4,20141001,20141031
2014100403,7866854,5988857.75,11027819,8400893.00,3,4,20141001,20141031
2014100404,7644809,5884223.34,8195245,6308730.00,4,4,20141001,20141031
2014100405,6132603,4786883.88,8740481,6783806.00,5,4,20141001,20141031
2014100406,12248568,9381498.43,13205230,10120498.00,6,4,20141001,20141031
2014100407,5727040,4432776.66,7451634,5757513.00,7,4,20141001,20141031
2014100408,7393656,5659811.95,9669910,7359862.00,8,4,20141001,20141031
2014100409,8578421,6577915.18,9292331,7116699.00,9,4,20141001,20141031
2014100410,8218323,6371574.40,9886486,7684189.00,10,4,20141001,20141031
2014100411,4971226,3774443.65,6102769,4624867.00,11,4,20141001,20141031
2014100412,8615343,6767973.62,9697717,7723244.00,12,4,20141001,20141031
2014100501,8952748,6962583.11,11371840,8781405.00,1,5,20141001,20141031
2014100502,5372780,4209707.25,7068750,5550831.00,2,5,20141001,20141031
2014100503,3859359,2970646.22,7035767,5392589.00,3,5,20141001,20141031
2014100504,7730471,5916727.50,8222864,6297672.00,4,5,20141001,20141031
2014100505,9803170,7462828.33,11296816,8619493.00,5,5,20141001,20141031
2014100506,8123034,6303703.69,8331199,6485767.00,6,5,20141001,20141031
2014100507,11395564,8825463.82,13538931,10478802.00,7,5,20141001,20141031
2014100508,7072735,5479810.51,9315845,7205218.00,8,5,20141001,20141031
2014100509,8623771,6638676.87,10932603,8436583.00,9,5,20141001,20141031
2014100510,9931253,7627109.26,10977162,8477101.00,10,5,20141001,20141031
2014100511,6553537,5075470.97,7977323,6209606.00,11,5,20141001,20141031
2014100512,6196023,4778984.68,7704288,5956756.00,12,5,20141001,20141031
2014100601,6237969,4887466.79,7286301,5713324.00,1,6,20141001,20141031
2014100602,7094886,5486868.74,11762256,9124074.00,2,6,20141001,20141031
2014100603,7541072,5784659.23,8266523,6341143.00,3,6,20141001,20141031
2014100604,6181102,4887303.76,6719492,5293484.00,4,6,20141001,20141031
2014100605,5505956,4299052.91,6352452,4931730.00,5,6,20141001,20141031
2014100606,9057323,7027089.76,11916411,9190790.00,6,6,20141001,20141031
